PanProtein	is_ecoli_homolog
pan_7953_v1.0.1_identical	0
pan_7954_v1.0.1_identical	0
pan_7955_v1.0.1_identical	0
pan_7956_v1.0.1_identical	0
pan_7957_v1.0.1_identical	0
pan_7958_v1.0.1_identical	0
pan_7959_v1.0.1_identical	0
pan_7960_v1.0.1_identical	0
pan_7962_v1.0.1_identical	0
pan_7963_v1.0.1_identical	0
pan_7964_v1.0.1_identical	0
pan_7965_v1.0.1_identical	0
pan_7966_v1.0.1_identical	0
pan_7967_v1.0.1_identical	0
pan_7968_v1.0.1_identical	0
pan_7969_v1.0.1_identical	0
pan_7971_v1.0.1_identical	0
pan_7972_v1.0.1_identical	0
pan_7973_v1.0.1_identical	0
pan_7974_v1.0.1_identical	0
pan_7975_v1.0.1_identical	0
pan_7976_v1.0.1_identical	0
pan_7977_v1.0.1_identical	0
pan_7978_v1.0.1_identical	0
pan_7979_v1.0.1_identical	0
pan_7980_v1.0.1_identical	0
pan_7982_v1.0.1_identical	0
pan_7983_v1.0.1_identical	0
pan_7984_v1.0.1_identical	0
pan_7986_v1.0.1_identical	0
pan_7987_v1.0.1_identical	0
pan_7988_v1.0.1_identical	0
pan_7989_v1.0.1_identical	0
pan_7990_v1.0.1_identical	0
pan_7991_v1.0.1_identical	0
pan_7992_v1.0.1_identical	0
pan_7993_v1.0.1_identical	0
pan_7994_v1.0.1_identical	0
pan_7996_v1.0.1_identical	0
pan_7997_v1.0.1_identical	0
pan_7998_v1.0.1_identical	0
pan_7999_v1.0.1_identical	0
pan_8001_v1.0.1_identical	0
pan_8002_v1.0.1_identical	0
pan_8003_v1.0.1_identical	0
pan_8004_v1.0.1_identical	0
pan_8005_v1.0.1_identical	0
pan_8006_v1.0.1_identical	0
pan_8008_v1.0.1_identical	0
pan_8009_v1.0.1_identical	0
pan_8010_v1.0.1_identical	0
pan_8012_v1.0.1_identical	0
pan_8013_v1.0.1_identical	0
pan_8014_v1.0.1_identical	0
pan_8015_v1.0.1_identical	0
pan_8016_v1.0.1_identical	0
pan_8017_v1.0.1_identical	1
pan_8018_v1.0.1_identical	0
pan_8019_v1.0.1_identical	0
pan_8020_v1.0.1_identical	0
pan_8021_v1.0.1_identical	0
pan_8022_v1.0.1_identical	0
pan_8023_v1.0.1_identical	0
pan_8024_v1.0.1_identical	0
pan_8027_v1.0.1_identical	0
pan_8028_v1.0.1_identical	0
pan_8029_v1.0.1_identical	0
pan_8030_v1.0.1_identical	0
pan_8031_v1.0.1_identical	0
pan_8032_v1.0.1_identical	0
pan_8033_v1.0.1_identical	0
pan_8034_v1.0.1_identical	0
pan_8037_v1.0.1_identical	0
pan_8038_v1.0.1_identical	0
pan_8039_v1.0.1_identical	0
pan_8040_v1.0.1_identical	0
pan_8042_v1.0.1_identical	0
pan_8043_v1.0.1_identical	0
pan_8044_v1.0.1_identical	0
pan_8045_v1.0.1_identical	0
pan_8046_v1.0.1_identical	0
pan_8047_v1.0.1_identical	0
pan_8048_v1.0.1_identical	0
pan_8049_v1.0.1_identical	0
pan_8050_v1.0.1_identical	0
pan_8051_v1.0.1_identical	0
pan_8052_v1.0.1_identical	0
pan_8053_v1.0.1_identical	0
pan_8054_v1.0.1_identical	0
pan_8055_v1.0.1_identical	0
pan_8056_v1.0.1_identical	0
pan_8057_v1.0.1_identical	0
pan_8058_v1.0.1_identical	0
pan_8062_v1.0.1_identical	0
pan_8063_v1.0.1_identical	0
pan_8065_v1.0.1_identical	0
pan_8068_v1.0.1_identical	0
pan_8069_v1.0.1_identical	0
pan_8070_v1.0.1_identical	0
pan_8071_v1.0.1_identical	0
pan_8072_v1.0.1_identical	0
pan_8073_v1.0.1_identical	0
pan_8074_v1.0.1_identical	0
pan_8076_v1.0.1_identical	0
pan_8077_v1.0.1_identical	0
pan_8078_v1.0.1_identical	0
pan_8079_v1.0.1_identical	0
pan_8080_v1.0.1_identical	0
pan_8081_v1.0.1_identical	0
pan_8082_v1.0.1_identical	0
pan_8083_v1.0.1_identical	0
pan_8085_v1.0.1_identical	0
pan_8086_v1.0.1_identical	0
pan_8087_v1.0.1_identical	0
pan_8088_v1.0.1_identical	0
pan_8089_v1.0.1_identical	0
pan_8091_v1.0.1_identical	0
pan_8092_v1.0.1_identical	0
pan_8094_v1.0.1_identical	0
pan_8097_v1.0.1_identical	0
pan_8098_v1.0.1_identical	0
pan_8099_v1.0.1_identical	0
pan_8100_v1.0.1_identical	0
pan_8103_v1.0.1_identical	0
pan_8109_v1.0.1_identical	0
pan_8110_v1.0.1_identical	0
pan_8112_v1.0.1_identical	0
pan_8114_v1.0.1_identical	0
pan_8115_v1.0.1_identical	0
pan_8117_v1.0.1_identical	0
pan_8118_v1.0.1_identical	0
pan_8120_v1.0.1_identical	0
pan_8121_v1.0.1_identical	0
pan_8123_v1.0.1_identical	0
pan_8125_v1.0.1_identical	0
pan_8128_v1.0.1_identical	0
pan_8130_v1.0.1_identical	0
pan_8133_v1.0.1_identical	0
pan_8135_v1.0.1_identical	0
pan_8137_v1.0.1_identical	0
pan_8138_v1.0.1_identical	0
pan_8139_v1.0.1_identical	0
pan_8140_v1.0.1_identical	0
pan_8141_v1.0.1_identical	0
pan_8142_v1.0.1_identical	0
pan_8143_v1.0.1_identical	0
pan_8145_v1.0.1_identical	0
pan_8146_v1.0.1_identical	0
pan_8147_v1.0.1_identical	0
pan_8148_v1.0.1_identical	0
pan_8149_v1.0.1_identical	0
pan_8150_v1.0.1_identical	0
pan_8151_v1.0.1_identical	0
pan_8153_v1.0.1_identical	0
pan_8154_v1.0.1_identical	0
pan_8155_v1.0.1_identical	0
pan_8156_v1.0.1_identical	0
pan_8157_v1.0.1_identical	0
pan_8158_v1.0.1_identical	0
pan_8160_v1.0.1_identical	0
pan_8161_v1.0.1_identical	0
pan_8163_v1.0.1_identical	0
pan_8164_v1.0.1_identical	0
pan_8165_v1.0.1_identical	0
pan_8166_v1.0.1_identical	0
pan_8167_v1.0.1_identical	0
pan_8168_v1.0.1_identical	0
pan_8169_v1.0.1_identical	0
pan_8171_v1.0.1_identical	0
pan_8172_v1.0.1_identical	0
pan_8173_v1.0.1_identical	0
pan_8174_v1.0.1_identical	0
pan_8175_v1.0.1_identical	0
pan_8176_v1.0.1_identical	0
pan_8177_v1.0.1_identical	0
pan_8178_v1.0.1_identical	0
pan_8179_v1.0.1_identical	1
pan_8180_v1.0.1_identical	1
pan_8181_v1.0.1_identical	0
pan_8182_v1.0.1_identical	0
pan_8183_v1.0.1_identical	0
pan_8184_v1.0.1_identical	0
pan_8185_v1.0.1_identical	0
pan_8186_v1.0.1_identical	0
pan_8188_v1.0.1_identical	0
pan_8189_v1.0.1_identical	0
pan_8190_v1.0.1_identical	0
pan_8191_v1.0.1_identical	0
pan_8192_v1.0.1_identical	0
pan_8193_v1.0.1_identical	0
pan_8194_v1.0.1_identical	0
pan_8195_v1.0.1_identical	0
pan_8196_v1.0.1_identical	0
pan_8197_v1.0.1_identical	0
pan_8198_v1.0.1_identical	0
pan_8199_v1.0.1_identical	0
pan_8200_v1.0.1_identical	0
pan_8201_v1.0.1_identical	0
pan_8202_v1.0.1_identical	0
pan_8203_v1.0.1_identical	0
pan_8204_v1.0.1_identical	0
pan_8206_v1.0.1_identical	0
pan_8207_v1.0.1_identical	0
pan_8208_v1.0.1_identical	0
pan_8209_v1.0.1_identical	0
pan_8210_v1.0.1_identical	0
pan_8212_v1.0.1_identical	0
pan_8213_v1.0.1_identical	0
pan_8215_v1.0.1_identical	0
pan_8216_v1.0.1_identical	0
pan_8217_v1.0.1_identical	0
pan_8218_v1.0.1_identical	0
pan_8219_v1.0.1_identical	0
pan_8220_v1.0.1_identical	0
pan_8221_v1.0.1_identical	0
pan_8222_v1.0.1_identical	0
pan_8224_v1.0.1_identical	0
pan_8225_v1.0.1_identical	0
pan_8226_v1.0.1_identical	0
pan_8228_v1.0.1_identical	0
pan_8229_v1.0.1_identical	0
pan_8230_v1.0.1_identical	0
pan_8232_v1.0.1_identical	0
pan_8233_v1.0.1_identical	0
pan_8234_v1.0.1_identical	0
pan_8235_v1.0.1_identical	0
pan_8236_v1.0.1_identical	0
pan_8237_v1.0.1_identical	0
pan_8239_v1.0.1_identical	0
pan_8240_v1.0.1_identical	0
pan_8241_v1.0.1_identical	0
pan_8242_v1.0.1_identical	0
pan_8244_v1.0.1_identical	0
pan_8246_v1.0.1_identical	0
pan_8247_v1.0.1_identical	0
pan_8248_v1.0.1_identical	0
pan_8249_v1.0.1_identical	0
pan_8250_v1.0.1_identical	0
pan_8251_v1.0.1_identical	0
pan_8252_v1.0.1_identical	0
pan_8253_v1.0.1_identical	0
pan_8254_v1.0.1_identical	0
pan_8255_v1.0.1_identical	0
pan_8256_v1.0.1_identical	0
pan_8258_v1.0.1_identical	0
pan_8259_v1.0.1_identical	0
pan_8260_v1.0.1_identical	0
pan_8261_v1.0.1_identical	0
pan_8262_v1.0.1_identical	0
pan_8263_v1.0.1_identical	0
pan_8264_v1.0.1_identical	0
pan_8265_v1.0.1_identical	0
pan_8266_v1.0.1_identical	0
pan_8267_v1.0.1_identical	0
pan_8268_v1.0.1_identical	0
pan_8269_v1.0.1_identical	0
pan_8270_v1.0.1_identical	0
pan_8271_v1.0.1_identical	0
pan_8272_v1.0.1_identical	0
pan_8273_v1.0.1_identical	0
pan_8274_v1.0.1_identical	0
pan_8275_v1.0.1_identical	0
pan_8276_v1.0.1_identical	0
pan_8277_v1.0.1_identical	0
pan_8278_v1.0.1_identical	0
pan_8279_v1.0.1_identical	0
pan_8280_v1.0.1_identical	0
pan_8281_v1.0.1_identical	0
pan_8282_v1.0.1_identical	0
pan_8283_v1.0.1_identical	0
pan_8284_v1.0.1_identical	0
pan_8285_v1.0.1_identical	0
pan_8286_v1.0.1_identical	0
pan_8287_v1.0.1_identical	0
pan_8288_v1.0.1_identical	0
pan_8289_v1.0.1_identical	0
pan_8290_v1.0.1_identical	0
pan_8291_v1.0.1_identical	0
pan_8292_v1.0.1_identical	0
pan_8293_v1.0.1_identical	0
pan_8294_v1.0.1_identical	0
pan_8295_v1.0.1_identical	1
pan_8296_v1.0.1_identical	0
pan_8297_v1.0.1_identical	0
pan_8298_v1.0.1_identical	0
pan_8300_v1.0.1_identical	0
pan_8301_v1.0.1_identical	0
pan_8302_v1.0.1_identical	0
pan_8305_v1.0.1_identical	0
pan_8306_v1.0.1_identical	0
pan_8308_v1.0.1_identical	0
pan_8309_v1.0.1_identical	0
pan_8311_v1.0.1_identical	0
pan_8315_v1.0.1_identical	0
pan_8316_v1.0.1_identical	0
pan_8317_v1.0.1_identical	0
pan_8319_v1.0.1_identical	0
pan_8321_v1.0.1_identical	0
pan_8322_v1.0.1_identical	0
pan_8323_v1.0.1_identical	0
pan_8325_v1.0.1_identical	0
pan_8326_v1.0.1_identical	0
pan_8327_v1.0.1_identical	0
pan_8328_v1.0.1_identical	0
pan_8329_v1.0.1_identical	0
pan_8330_v1.0.1_identical	0
pan_8331_v1.0.1_identical	0
pan_8332_v1.0.1_identical	0
pan_8333_v1.0.1_identical	0
pan_8334_v1.0.1_identical	0
pan_8335_v1.0.1_identical	0
pan_8336_v1.0.1_identical	0
pan_8337_v1.0.1_identical	0
pan_8338_v1.0.1_identical	0
pan_8339_v1.0.1_identical	0
pan_8340_v1.0.1_identical	0
pan_8341_v1.0.1_identical	0
pan_8342_v1.0.1_identical	0
pan_8344_v1.0.1_identical	0
pan_8346_v1.0.1_identical	0
pan_8347_v1.0.1_identical	0
pan_8348_v1.0.1_identical	0
pan_8351_v1.0.1_identical	0
pan_8352_v1.0.1_identical	0
pan_8353_v1.0.1_identical	0
pan_8354_v1.0.1_identical	0
pan_8356_v1.0.1_identical	0
pan_8357_v1.0.1_identical	0
pan_8359_v1.0.1_identical	0
pan_8360_v1.0.1_identical	0
pan_8361_v1.0.1_identical	0
pan_8363_v1.0.1_identical	0
pan_8364_v1.0.1_identical	0
pan_8367_v1.0.1_identical	0
pan_8369_v1.0.1_identical	0
pan_8370_v1.0.1_identical	0
pan_8371_v1.0.1_identical	0
pan_8374_v1.0.1_identical	0
pan_8376_v1.0.1_identical	0
pan_8378_v1.0.1_identical	0
pan_8379_v1.0.1_identical	0
pan_8380_v1.0.1_identical	0
pan_8388_v1.0.1_identical	0
pan_8389_v1.0.1_identical	1
pan_8390_v1.0.1_identical	0
pan_8391_v1.0.1_identical	0
pan_8392_v1.0.1_identical	0
pan_8395_v1.0.1_identical	0
pan_8397_v1.0.1_identical	0
pan_8398_v1.0.1_identical	0
pan_8399_v1.0.1_identical	0
pan_8403_v1.0.1_identical	0
pan_8404_v1.0.1_identical	0
pan_8405_v1.0.1_identical	0
pan_8408_v1.0.1_identical	0
pan_8409_v1.0.1_identical	0
pan_8410_v1.0.1_identical	0
pan_8413_v1.0.1_identical	0
pan_8414_v1.0.1_identical	0
pan_8415_v1.0.1_identical	0
pan_8416_v1.0.1_identical	0
pan_8417_v1.0.1_identical	0
pan_8418_v1.0.1_identical	0
pan_8419_v1.0.1_identical	0
pan_8420_v1.0.1_identical	0
pan_8421_v1.0.1_identical	0
pan_8422_v1.0.1_identical	0
pan_8423_v1.0.1_identical	0
pan_8424_v1.0.1_identical	0
pan_8425_v1.0.1_identical	0
pan_8427_v1.0.1_identical	0
pan_8429_v1.0.1_identical	0
pan_8430_v1.0.1_identical	0
pan_8431_v1.0.1_identical	0
pan_8432_v1.0.1_identical	0
pan_8433_v1.0.1_identical	0
pan_8434_v1.0.1_identical	0
pan_8436_v1.0.1_identical	0
pan_8437_v1.0.1_identical	0
pan_8438_v1.0.1_identical	0
pan_8439_v1.0.1_identical	1
pan_8443_v1.0.1_identical	0
pan_8444_v1.0.1_identical	0
pan_8445_v1.0.1_identical	0
pan_8449_v1.0.1_identical	0
pan_8451_v1.0.1_identical	0
pan_8452_v1.0.1_identical	0
pan_8453_v1.0.1_identical	0
pan_8454_v1.0.1_identical	0
pan_8455_v1.0.1_identical	0
pan_8456_v1.0.1_identical	0
pan_8458_v1.0.1_identical	0
pan_8459_v1.0.1_identical	0
pan_8461_v1.0.1_identical	0
pan_8462_v1.0.1_identical	0
pan_8463_v1.0.1_identical	0
pan_8466_v1.0.1_identical	0
pan_8467_v1.0.1_identical	0
pan_8468_v1.0.1_identical	0
pan_8470_v1.0.1_identical	0
pan_8471_v1.0.1_identical	0
pan_8472_v1.0.1_identical	0
pan_8473_v1.0.1_identical	0
pan_8474_v1.0.1_identical	0
pan_8475_v1.0.1_identical	0
pan_8476_v1.0.1_identical	0
pan_8477_v1.0.1_identical	0
pan_8478_v1.0.1_identical	0
pan_8479_v1.0.1_identical	0
pan_8482_v1.0.1_identical	0
pan_8483_v1.0.1_identical	0
pan_8484_v1.0.1_identical	0
pan_8485_v1.0.1_identical	1
pan_8488_v1.0.1_identical	0
pan_8489_v1.0.1_identical	0
pan_8492_v1.0.1_identical	0
pan_8495_v1.0.1_identical	0
pan_8497_v1.0.1_identical	0
pan_8501_v1.0.1_identical	0
pan_8502_v1.0.1_identical	0
pan_8506_v1.0.1_identical	0
pan_8507_v1.0.1_identical	0
pan_8508_v1.0.1_identical	0
pan_8509_v1.0.1_identical	0
pan_8511_v1.0.1_identical	0
pan_8512_v1.0.1_identical	0
pan_8513_v1.0.1_identical	0
pan_8514_v1.0.1_identical	0
pan_8515_v1.0.1_identical	0
pan_8516_v1.0.1_identical	0
pan_8517_v1.0.1_identical	0
pan_8519_v1.0.1_identical	1
pan_8520_v1.0.1_identical	1
pan_8521_v1.0.1_identical	0
pan_8522_v1.0.1_identical	0
pan_8523_v1.0.1_identical	0
pan_8524_v1.0.1_identical	1
pan_8525_v1.0.1_identical	0
pan_8526_v1.0.1_identical	0
pan_8527_v1.0.1_identical	0
pan_8528_v1.0.1_identical	0
pan_8529_v1.0.1_identical	0
pan_8530_v1.0.1_identical	0
pan_8531_v1.0.1_identical	0
pan_8532_v1.0.1_identical	0
pan_8533_v1.0.1_identical	0
pan_8534_v1.0.1_identical	0
pan_8535_v1.0.1_identical	0
pan_8536_v1.0.1_identical	0
pan_8537_v1.0.1_identical	0
pan_8538_v1.0.1_identical	0
pan_8539_v1.0.1_identical	0
pan_8540_v1.0.1_identical	0
pan_8541_v1.0.1_identical	0
pan_8542_v1.0.1_identical	0
pan_8543_v1.0.1_identical	0
pan_8544_v1.0.1_identical	0
pan_8545_v1.0.1_identical	0
pan_8546_v1.0.1_identical	0
pan_8550_v1.0.1_identical	0
pan_8551_v1.0.1_identical	0
pan_8552_v1.0.1_identical	0
pan_8553_v1.0.1_identical	0
pan_8554_v1.0.1_identical	0
pan_8555_v1.0.1_identical	0
pan_8556_v1.0.1_identical	0
pan_8566_v1.0.1_identical	0
pan_8568_v1.0.1_identical	0
pan_8573_v1.0.1_identical	0
pan_8574_v1.0.1_identical	1
pan_8576_v1.0.1_identical	0
pan_8578_v1.0.1_identical	0
pan_8582_v1.0.1_identical	0
pan_8585_v1.0.1_identical	0
pan_8586_v1.0.1_identical	0
pan_8589_v1.0.1_identical	0
pan_8590_v1.0.1_identical	0
pan_8592_v1.0.1_identical	0
pan_8594_v1.0.1_identical	0
pan_8596_v1.0.1_identical	0
pan_8597_v1.0.1_identical	0
pan_8598_v1.0.1_identical	0
pan_8600_v1.0.1_identical	0
pan_8601_v1.0.1_identical	0
pan_8602_v1.0.1_identical	0
pan_8603_v1.0.1_identical	0
pan_8604_v1.0.1_identical	0
pan_8605_v1.0.1_identical	0
pan_8606_v1.0.1_identical	0
pan_8607_v1.0.1_identical	0
pan_8608_v1.0.1_identical	0
pan_8609_v1.0.1_identical	0
pan_8610_v1.0.1_identical	0
pan_8611_v1.0.1_identical	0
pan_8613_v1.0.1_identical	1
pan_8620_v1.0.1_identical	1
pan_8621_v1.0.1_identical	0
pan_8623_v1.0.1_identical	0
pan_8624_v1.0.1_identical	0
pan_8625_v1.0.1_identical	0
pan_8626_v1.0.1_identical	0
pan_8627_v1.0.1_identical	1
pan_8629_v1.0.1_identical	0
pan_8630_v1.0.1_identical	0
pan_8632_v1.0.1_identical	0
pan_8633_v1.0.1_identical	0
pan_8635_v1.0.1_identical	0
pan_8636_v1.0.1_identical	0
pan_8637_v1.0.1_identical	0
pan_8640_v1.0.1_identical	0
pan_8645_v1.0.1_identical	0
pan_8647_v1.0.1_identical	0
pan_8648_v1.0.1_identical	0
pan_8649_v1.0.1_identical	0
pan_8651_v1.0.1_identical	0
pan_8656_v1.0.1_identical	0
pan_8657_v1.0.1_identical	0
pan_8661_v1.0.1_identical	0
pan_8662_v1.0.1_identical	0
pan_8664_v1.0.1_identical	0
pan_8665_v1.0.1_identical	0
pan_8666_v1.0.1_identical	0
pan_8667_v1.0.1_identical	0
pan_8668_v1.0.1_identical	0
pan_8670_v1.0.1_identical	0
pan_8671_v1.0.1_identical	0
pan_8672_v1.0.1_identical	0
pan_8673_v1.0.1_identical	0
pan_8674_v1.0.1_identical	0
pan_8675_v1.0.1_identical	0
pan_8676_v1.0.1_identical	0
pan_8677_v1.0.1_identical	0
pan_8678_v1.0.1_identical	0
pan_8679_v1.0.1_identical	0
pan_8680_v1.0.1_identical	0
pan_8681_v1.0.1_identical	0
pan_8682_v1.0.1_identical	0
pan_8683_v1.0.1_identical	0
pan_8684_v1.0.1_identical	0
pan_8685_v1.0.1_identical	0
pan_8686_v1.0.1_identical	0
pan_8687_v1.0.1_identical	0
pan_8688_v1.0.1_identical	0
pan_8689_v1.0.1_identical	0
pan_8690_v1.0.1_identical	0
pan_8692_v1.0.1_identical	0
pan_8693_v1.0.1_identical	0
pan_8694_v1.0.1_identical	0
pan_8695_v1.0.1_identical	0
pan_8696_v1.0.1_identical	0
pan_8697_v1.0.1_identical	0
pan_8698_v1.0.1_identical	0
pan_8699_v1.0.1_identical	0
pan_8700_v1.0.1_identical	0
pan_8701_v1.0.1_identical	0
pan_8702_v1.0.1_identical	0
pan_8703_v1.0.1_identical	0
pan_8704_v1.0.1_identical	0
pan_8705_v1.0.1_identical	0
pan_8706_v1.0.1_identical	0
pan_8707_v1.0.1_identical	0
pan_8708_v1.0.1_identical	0
pan_8709_v1.0.1_identical	0
pan_8710_v1.0.1_identical	0
pan_8711_v1.0.1_identical	0
pan_8712_v1.0.1_identical	0
pan_8713_v1.0.1_identical	0
pan_8714_v1.0.1_identical	0
pan_8715_v1.0.1_identical	0
pan_8716_v1.0.1_identical	0
pan_8717_v1.0.1_identical	0
pan_8718_v1.0.1_identical	0
pan_8719_v1.0.1_identical	0
pan_8720_v1.0.1_identical	0
pan_8721_v1.0.1_identical	0
pan_8722_v1.0.1_identical	0
pan_8723_v1.0.1_identical	0
pan_8724_v1.0.1_identical	1
pan_8725_v1.0.1_identical	0
pan_8726_v1.0.1_identical	0
pan_8727_v1.0.1_identical	1
pan_8728_v1.0.1_identical	0
pan_8730_v1.0.1_identical	0
pan_8732_v1.0.1_identical	0
pan_8733_v1.0.1_identical	0
pan_8734_v1.0.1_identical	0
pan_8735_v1.0.1_identical	0
pan_8736_v1.0.1_identical	0
pan_8737_v1.0.1_identical	0
pan_8738_v1.0.1_identical	0
pan_8739_v1.0.1_identical	0
pan_8740_v1.0.1_identical	0
pan_8741_v1.0.1_identical	0
pan_8742_v1.0.1_identical	0
pan_8743_v1.0.1_identical	0
pan_8744_v1.0.1_identical	0
pan_8746_v1.0.1_identical	0
pan_8747_v1.0.1_identical	0
pan_8748_v1.0.1_identical	0
pan_8750_v1.0.1_identical	0
pan_8751_v1.0.1_identical	0
pan_8752_v1.0.1_identical	0
pan_8753_v1.0.1_identical	0
pan_8755_v1.0.1_identical	0
pan_8756_v1.0.1_identical	0
pan_8757_v1.0.1_identical	0
pan_8758_v1.0.1_identical	0
pan_8759_v1.0.1_identical	0
pan_8760_v1.0.1_identical	0
pan_8762_v1.0.1_identical	0
pan_8763_v1.0.1_identical	0
pan_8764_v1.0.1_identical	0
pan_8765_v1.0.1_identical	0
pan_8766_v1.0.1_identical	0
pan_8767_v1.0.1_identical	0
pan_8768_v1.0.1_identical	0
pan_8769_v1.0.1_identical	0
pan_8770_v1.0.1_identical	0
pan_8771_v1.0.1_identical	0
pan_8772_v1.0.1_identical	0
pan_8773_v1.0.1_identical	0
pan_8774_v1.0.1_identical	0
pan_8775_v1.0.1_identical	0
pan_8776_v1.0.1_identical	0
pan_8777_v1.0.1_identical	0
pan_8779_v1.0.1_identical	0
pan_8780_v1.0.1_identical	0
pan_8781_v1.0.1_identical	0
pan_8782_v1.0.1_identical	0
pan_8783_v1.0.1_identical	0
pan_8784_v1.0.1_identical	0
pan_8785_v1.0.1_identical	0
pan_8786_v1.0.1_identical	0
pan_8787_v1.0.1_identical	0
pan_8788_v1.0.1_identical	0
pan_8789_v1.0.1_identical	0
pan_8790_v1.0.1_identical	0
pan_8791_v1.0.1_identical	0
pan_8792_v1.0.1_identical	0
pan_8793_v1.0.1_identical	0
pan_8794_v1.0.1_identical	0
pan_8795_v1.0.1_identical	0
pan_8796_v1.0.1_identical	0
pan_8797_v1.0.1_identical	0
pan_8798_v1.0.1_identical	0
pan_8799_v1.0.1_identical	0
pan_8800_v1.0.1_identical	0
pan_8801_v1.0.1_identical	0
pan_8802_v1.0.1_identical	0
pan_8803_v1.0.1_identical	0
pan_8804_v1.0.1_identical	0
pan_8806_v1.0.1_identical	0
pan_8807_v1.0.1_identical	0
pan_8809_v1.0.1_identical	0
pan_8810_v1.0.1_identical	0
pan_8812_v1.0.1_identical	0
pan_8813_v1.0.1_identical	0
pan_8814_v1.0.1_identical	0
pan_8815_v1.0.1_identical	0
pan_8816_v1.0.1_identical	0
pan_8817_v1.0.1_identical	0
pan_8818_v1.0.1_identical	0
pan_8819_v1.0.1_identical	0
pan_8820_v1.0.1_identical	0
pan_8821_v1.0.1_identical	0
pan_8822_v1.0.1_identical	0
pan_8823_v1.0.1_identical	0
pan_8824_v1.0.1_identical	0
pan_8825_v1.0.1_identical	0
pan_8826_v1.0.1_identical	0
pan_8827_v1.0.1_identical	0
pan_8828_v1.0.1_identical	0
pan_8829_v1.0.1_identical	0
pan_8830_v1.0.1_identical	0
pan_8831_v1.0.1_identical	0
pan_8832_v1.0.1_identical	0
pan_8833_v1.0.1_identical	0
pan_8834_v1.0.1_identical	0
pan_8835_v1.0.1_identical	0
pan_8837_v1.0.1_identical	0
pan_8838_v1.0.1_identical	0
pan_8840_v1.0.1_identical	0
pan_8842_v1.0.1_identical	0
pan_8843_v1.0.1_identical	0
pan_8844_v1.0.1_identical	0
pan_8845_v1.0.1_identical	0
pan_8846_v1.0.1_identical	0
pan_8847_v1.0.1_identical	0
pan_8848_v1.0.1_identical	0
pan_8849_v1.0.1_identical	0
pan_8851_v1.0.1_identical	0
pan_8852_v1.0.1_identical	0
pan_8853_v1.0.1_identical	0
pan_8854_v1.0.1_identical	0
pan_8855_v1.0.1_identical	0
pan_8856_v1.0.1_identical	0
pan_8858_v1.0.1_identical	0
pan_8859_v1.0.1_identical	0
pan_8860_v1.0.1_identical	0
pan_8861_v1.0.1_identical	0
pan_8862_v1.0.1_identical	0
pan_8863_v1.0.1_identical	0
pan_8864_v1.0.1_identical	0
pan_8865_v1.0.1_identical	0
pan_8866_v1.0.1_identical	0
pan_8867_v1.0.1_identical	0
pan_8868_v1.0.1_identical	0
pan_8870_v1.0.1_identical	0
pan_8871_v1.0.1_identical	0
pan_8873_v1.0.1_identical	0
pan_8874_v1.0.1_identical	0
pan_8875_v1.0.1_identical	0
pan_8876_v1.0.1_identical	0
pan_8877_v1.0.1_identical	0
pan_8878_v1.0.1_identical	0
pan_8879_v1.0.1_identical	0
pan_8880_v1.0.1_identical	0
pan_8881_v1.0.1_identical	0
pan_8882_v1.0.1_identical	0
pan_8883_v1.0.1_identical	0
pan_8884_v1.0.1_identical	0
pan_8885_v1.0.1_identical	0
pan_8886_v1.0.1_identical	0
pan_8888_v1.0.1_identical	0
pan_8889_v1.0.1_identical	0
pan_8890_v1.0.1_identical	0
pan_8892_v1.0.1_identical	0
pan_8893_v1.0.1_identical	0
pan_8894_v1.0.1_identical	0
pan_8895_v1.0.1_identical	0
pan_8896_v1.0.1_identical	0
pan_8897_v1.0.1_identical	0
pan_8898_v1.0.1_identical	0
pan_8899_v1.0.1_identical	0
pan_8900_v1.0.1_identical	0
pan_8902_v1.0.1_identical	0
pan_8903_v1.0.1_identical	0
pan_8904_v1.0.1_identical	0
pan_8905_v1.0.1_identical	0
pan_8906_v1.0.1_identical	0
pan_8908_v1.0.1_identical	0
pan_8909_v1.0.1_identical	0
pan_8910_v1.0.1_identical	0
pan_8911_v1.0.1_identical	0
pan_8912_v1.0.1_identical	0
pan_8914_v1.0.1_identical	0
pan_8915_v1.0.1_identical	0
pan_8916_v1.0.1_identical	0
pan_8917_v1.0.1_identical	0
pan_8919_v1.0.1_identical	0
pan_8920_v1.0.1_identical	0
pan_8921_v1.0.1_identical	0
pan_8922_v1.0.1_identical	0
pan_8924_v1.0.1_identical	0
pan_8926_v1.0.1_identical	0
pan_8928_v1.0.1_identical	0
pan_8929_v1.0.1_identical	0
pan_8930_v1.0.1_identical	0
pan_8932_v1.0.1_identical	0
pan_8933_v1.0.1_identical	0
pan_8936_v1.0.1_identical	0
pan_8939_v1.0.1_identical	0
pan_8940_v1.0.1_identical	0
pan_8943_v1.0.1_identical	0
pan_8944_v1.0.1_identical	0
pan_8945_v1.0.1_identical	0
pan_8946_v1.0.1_identical	0
pan_8948_v1.0.1_identical	0
pan_8949_v1.0.1_identical	0
pan_8950_v1.0.1_identical	0
pan_8953_v1.0.1_identical	0
pan_8954_v1.0.1_identical	0
pan_8955_v1.0.1_identical	0
pan_8957_v1.0.1_identical	0
pan_8961_v1.0.1_identical	0
pan_8963_v1.0.1_identical	0
